Sample	Run	Lane	Remote
M2.41.ST	2114	1	SRR2193660
M2.41.ST	2115	1	SRR2193925
M2.41.ST	2116	1	SRR2194053
M2.41.ST	2117	1	SRR2194534
M2.41.ST	2118	1	SRR2194542
M2.41.ST	2119	1	SRR2194606
M2.44.ST	2120	1	SRR2222398
M2.44.ST	2121	1	SRR2222413
M2.44.ST	2122	1	SRR2228671
M2.44.ST	2123	1	SRR2193442
M2.44.ST	2124	1	SRR2193452
M2.44.ST	2125	1	SRR2193557
M2.44.ST	2126	1	SRR2193652
M2.44.ST	2127	1	SRR2193775
M2.44.ST	2128	1	SRR2194026
M2.44.ST	2129	1	SRR2194038
M2.44.ST	2130	1	SRR2194061
M2.44.ST	2131	1	SRR2193610
M2.44.ST	2132	1	SRR2193951
M2.44.ST	2133	1	SRR2194013
M2.44.ST	2134	1	SRR2194126
M2.44.ST	2135	1	SRR2194608
M2.44.ST	2136	1	SRR2194911
M2.44.ST	2137	1	SRR2194926
M2.44.ST	2138	1	SRR2194932
M2.45.ST	2139	1	SRR2225611
M2.45.ST	2140	1	SRR2225634
M2.45.ST	2141	1	SRR2231349
M2.45.ST	2142	1	SRR2194510
M2.45.ST	2143	1	SRR2194640
M2.45.ST	2144	1	SRR2194836
M2.45.ST	2145	1	SRR2194879
M2.45.ST	2146	1	SRR2194888
M2.45.ST	2147	1	SRR2194983
M2.45.ST	2148	1	SRR2198954
M2.45.ST	2149	1	SRR2199118
M2.45.ST	2150	1	SRR2192809
M2.45.ST	2151	1	SRR2193340
M2.45.ST	2152	1	SRR2193360
M2.45.ST	2153	1	SRR2193655
M2.45.ST	2154	1	SRR2193793
M2.45.ST	2155	1	SRR2193849
M2.45.ST	2156	1	SRR2193983
M2.45.ST	2157	1	SRR2194620
M2.46.ST	2158	1	SRR2231785
M2.46.ST	2159	1	SRR2193408
M2.46.ST	2160	1	SRR2193455
M2.46.ST	2161	1	SRR2193533
M2.46.ST	2162	1	SRR2193653
M2.46.ST	2163	1	SRR2194130
M2.46.ST	2164	1	SRR2194843
M2.46.ST	2165	1	SRR2194885
M2.46.ST	2166	1	SRR2194990
M2.46.ST	2167	1	SRR2191102
M2.46.ST	2168	1	SRR2191110
M2.46.ST	2169	1	SRR2192746
M2.46.ST	2170	1	SRR2193519
M2.46.ST	2171	1	SRR2193616
M2.46.ST	2172	1	SRR2194016
M2.46.ST	2173	1	SRR2194641
M2.46.ST	2174	1	SRR2191094
M2.46.ST	2175	1	SRR2237449
M2.46.ST	2176	1	SRR2249282
M2.48.ST	2177	1	SRR2192803
M2.48.ST	2178	1	SRR2193908
M2.48.ST	2179	1	SRR2194550
M2.48.ST	2180	1	SRR2194883
M2.48.ST	2181	1	SRR2194898
M2.48.ST	2182	1	SRR2194919
M2.48.ST	2183	1	SRR2194954
M2.48.ST	2184	1	SRR2193353
M2.48.ST	2185	1	SRR2231822
M2.48.ST	2186	1	SRR2226826
M2.48.ST	2187	1	SRR2228798
M2.48.ST	2188	1	SRR2198967
M2.48.ST	2189	1	SRR2198975
M2.48.ST	2190	1	SRR2199449
M2.48.ST	2191	1	SRR2199452
M2.48.ST	2192	1	SRR2199460
M2.48.ST	2193	1	SRR2199615
M2.48.ST	2194	1	SRR2199656
M2.48.ST	2195	1	SRR2199669
M2.49.ST	2196	1	SRR2231375
M2.49.ST	2197	1	SRR2231803
M2.49.ST	2198	1	SRR2228217
M2.49.ST	2199	1	SRR2195700
M2.49.ST	2200	1	SRR2195840
M2.49.ST	2201	1	SRR2195847
M2.49.ST	2202	1	SRR2195862
M2.49.ST	2203	1	SRR2195869
M2.49.ST	2204	1	SRR2195890
M2.49.ST	2205	1	SRR2195908
M2.49.ST	2206	1	SRR2195910
M2.49.ST	2207	1	SRR2188210
M2.49.ST	2208	1	SRR2188417
M2.49.ST	2209	1	SRR2188420
M2.49.ST	2210	1	SRR2188471
M2.49.ST	2211	1	SRR2188491
M2.49.ST	2212	1	SRR2188513
M2.49.ST	2213	1	SRR2188519
M2.49.ST	2214	1	SRR2188522
M2.50.ST	2215	1	SRR2192754
M2.50.ST	2216	1	SRR2193439
M2.50.ST	2217	1	SRR2193962
M2.50.ST	2218	1	SRR2194039
M2.50.ST	2219	1	SRR2194068
M2.50.ST	2220	1	SRR2194537
M2.50.ST	2221	1	SRR2194631
M2.50.ST	2222	1	SRR2194653
M2.50.ST	2223	1	SRR2244398
M2.50.ST	2224	1	SRR2250292
M2.50.ST	2225	1	SRR2249601
M2.50.ST	2226	1	SRR2191931
M2.50.ST	2227	1	SRR2191938
M2.50.ST	2228	1	SRR2191953
M2.50.ST	2229	1	SRR2191955
M2.50.ST	2230	1	SRR2191979
M2.50.ST	2231	1	SRR2193826
M2.50.ST	2232	1	SRR2193836
M2.50.ST	2233	1	SRR2193950
M2.51.ST	2234	1	SRR2250408
M2.51.ST	2235	1	SRR2250489
M2.51.ST	2236	1	SRR2251538
M2.51.ST	2237	1	SRR2192786
