Sample	Run	Lane	Remote
G89274	1142	1	SRR5128789
G89274	1143	1	SRR5127667
G89275	1144	1	SRR5127520
G89276	1145	1	SRR5128785
G89276	1146	1	SRR5127764
G90573	1147	1	SRR5128827
G90573	1148	1	SRR5127668
G90575	1149	1	SRR5128933
G90575	1150	1	SRR5127410
G90576	1151	1	SRR5128703
G90576	1152	1	SRR5127769
